# Global financial crisis: the quant quake, Bear Stearns, Lehman, and the March 2009 bottom.
# Adjusted daily closes, 2007-07-01 to 2009-12-31. 631 sessions common to all six names.
# Source: Yahoo Finance chart endpoint, fetched by tools/fetch_crisis_data.py. Committed so this backtest reproduces with no network and no credentials.
date,AAPL,CVX,JPM,MSFT,NVDA,XOM
2008-06-10,5.552424,48.001816,24.252289,20.021175,0.510284,45.637028
2008-06-11,5.407962,48.312801,23.517565,19.468424,0.486475,46.010876
2008-06-12,5.182143,47.651932,24.074949,20.272425,0.489451,45.206051
2008-06-13,5.155524,48.303101,25.069359,20.868252,0.487849,45.881065
2008-06-16,5.289217,48.346809,25.297367,20.767754,0.481210,45.688927
2008-06-17,5.426504,48.774467,24.727320,20.674435,0.469534,46.016064
2008-06-18,5.346348,48.235050,24.537317,20.430357,0.455798,45.605846
2008-06-19,5.410652,47.068783,24.480314,20.767754,0.454654,44.546581
2008-06-20,5.242261,46.952156,23.979942,20.265249,0.452364,44.089645
2008-06-23,5.179153,48.137856,23.352890,20.078598,0.442978,45.538361
2008-06-24,5.181845,47.933773,23.891270,19.906313,0.457630,45.133331
2008-06-25,5.305669,48.283638,24.011610,20.351391,0.460148,45.486427
2008-06-26,5.032595,47.336067,23.004522,19.920675,0.436568,44.868530
2008-06-27,5.087329,47.525570,22.200119,19.834539,0.441376,44.941212
2008-06-30,5.008069,48.171879,21.731422,19.748383,0.428556,45.761631
2008-07-01,5.224614,48.147572,21.789062,19.288956,0.429243,45.875881
2008-07-02,5.030203,47.340927,22.160540,18.578276,0.412760,45.387775
2008-07-03,5.088227,47.928894,22.615288,18.650055,0.285933,45.834328
2008-07-07,5.238971,47.049343,21.801878,18.685953,0.277005,45.148914
2008-07-08,5.370275,46.548824,22.909906,18.556738,0.275402,44.624485
2008-07-09,5.211753,45.635246,21.955589,18.111662,0.270595,43.778084
2008-07-10,5.282938,46.772350,22.102892,18.269592,0.269908,44.686779
2008-07-11,5.161803,44.828571,21.238256,18.126017,0.267160,44.385624
2008-07-14,5.200685,45.095814,20.296749,18.054234,0.255027,44.354465
2008-07-15,5.073868,43.453346,19.867632,18.772097,0.257775,42.677277
2008-07-16,5.168684,41.980907,23.018774,19.568926,0.259148,41.960720
2008-07-17,5.138773,41.631042,26.131508,19.755564,0.260064,41.711468
2008-07-18,4.939575,41.815701,25.631927,18.563925,0.264642,42.339767
2008-07-21,4.973672,42.233616,24.754477,18.405981,0.266245,43.087467
2008-07-22,4.845958,41.611603,26.169935,18.520840,0.260522,43.025185
2008-07-23,4.972776,40.163479,26.874451,18.973093,0.268305,42.054180
2008-07-24,4.756529,39.847614,25.068306,18.262415,0.252509,41.955524
2008-07-25,4.848949,40.119751,25.311693,18.779272,0.264642,42.422836
2008-07-28,4.618046,40.085720,24.120398,18.305487,0.263956,41.893208
2008-07-29,4.698205,40.255814,26.099497,18.743382,0.266703,42.007431
2008-07-30,4.781952,42.403683,26.624680,18.829529,0.262811,43.814438
2008-07-31,4.754137,41.091640,26.022625,18.463413,0.261895,41.763390
2008-08-01,4.685643,40.970165,26.105885,18.262415,0.248159,41.394711
2008-08-04,4.583052,40.236362,25.708792,18.147554,0.242207,39.774670
2008-08-05,4.804684,40.085720,26.829622,18.815168,0.256172,40.683346
2008-08-06,4.910861,41.091640,26.509384,19.396641,0.263040,40.672985
2008-08-07,4.892319,40.542519,25.497429,19.662243,0.258919,40.210838
2008-08-08,5.071177,41.013874,26.304440,20.193455,0.251822,40.875469
2008-08-11,5.191113,40.858398,26.829622,20.028360,0.257088,40.791965
2008-08-12,5.285930,40.605690,24.286934,20.186285,0.253425,40.123928
2008-08-13,5.362796,41.908035,23.640045,20.035534,0.280667,40.797184
2008-08-14,5.363396,42.073257,24.216471,20.035534,0.297608,40.421417
2008-08-15,5.256318,41.250683,24.383005,19.963737,0.296692,40.223083
2008-08-18,5.245851,40.731678,23.531172,19.877607,0.302645,39.941280
2008-08-19,5.190218,41.475914,22.788218,19.690216,0.307223,40.682369
2008-08-20,5.259311,42.332745,23.697695,19.668585,0.322333,41.131199
2008-08-21,5.212948,43.341347,23.223740,19.589314,0.311802,41.934933
2008-08-22,5.287724,43.135715,24.126816,20.064997,0.311573,41.908852
2008-08-25,5.160905,41.867630,23.140471,19.935263,0.306994,41.079025
2008-08-26,5.193508,42.004688,23.447899,19.654184,0.299669,41.726177
2008-08-27,5.224314,42.411091,23.787354,19.863188,0.301958,41.997566
2008-08-28,5.196501,42.685287,24.901796,20.137062,0.300813,42.368114
2008-08-29,5.070580,42.264206,24.651997,19.668585,0.289367,41.757484
2008-09-02,4.970681,40.780647,24.972248,19.531660,0.282041,40.353565
2008-09-03,4.993711,41.216419,25.433386,19.387508,0.266932,40.718895
2008-09-04,4.822031,39.767117,24.280527,18.991112,0.263269,39.737728
2008-09-05,4.790926,39.277493,25.362930,18.486601,0.267160,39.466328
2008-09-08,4.723330,39.683910,26.611864,18.825348,0.256172,40.066525
2008-09-09,4.536693,38.577335,25.279665,18.810934,0.247473,38.234634
2008-09-10,4.534599,39.737751,25.234837,19.055984,0.247702,39.273224
2008-09-11,4.565707,40.540722,26.675913,19.704624,0.235797,39.435032
2008-09-12,4.454741,41.245781,26.368483,19.906445,0.233279,40.447521
2008-09-15,4.198116,39.213860,23.697695,19.329847,0.212904,38.229412
2008-09-16,4.183760,40.080479,26.093069,18.731647,0.219543,39.889080
2008-09-17,3.823347,39.194283,22.909906,17.708218,0.228929,39.288879
2008-09-18,4.010584,40.579910,25.811274,18.205519,0.249304,40.577988
2008-09-19,4.214567,42.988842,30.134483,18.133451,0.261208,41.548748
2008-09-22,3.919657,42.758720,26.131508,18.306423,0.255714,41.167744
2008-09-23,3.793737,41.843109,25.977795,18.335255,0.248388,40.546669
2008-09-24,3.849670,41.730507,25.939363,18.537048,0.257546,40.724113
2008-09-25,3.945978,42.827274,27.835167,19.178499,0.262582,42.101948
2008-09-26,3.835611,42.572674,30.896660,19.747873,0.267619,42.091522
2008-09-29,3.148288,37.945732,26.259600,18.025335,0.231219,38.652172
2008-09-30,3.399529,40.384060,29.910336,19.236153,0.245183,40.531006
2008-10-01,3.263739,40.246964,31.786924,19.084810,0.238315,41.011173
2008-10-02,2.993954,38.954342,32.174175,18.919043,0.213591,40.447521
2008-10-03,2.903329,38.866219,29.624773,18.969492,0.206723,40.677151
2008-10-06,2.935332,37.622589,28.398466,17.953268,0.179710,40.353565
2008-10-07,2.666742,35.913799,25.377918,16.742451,0.165745,39.701191
2008-10-08,2.685586,35.791393,25.365002,16.583889,0.169179,40.186573
2008-10-09,2.654181,31.335825,23.674007,16.072174,0.158419,35.489426
2008-10-10,2.895252,28.314871,26.875275,15.495591,0.155901,32.545887
2008-10-13,3.297836,34.219707,27.101192,18.378494,0.184288,38.140694
2008-10-14,3.112994,33.558704,26.275036,17.369482,0.180167,37.817108
2008-10-15,2.929649,29.367552,24.842203,16.331638,0.160708,32.540672
2008-10-16,3.047492,30.895178,26.133047,17.434347,0.176276,36.246197
2008-10-17,2.913198,30.527954,25.384359,17.246954,0.175131,35.510300
2008-10-20,2.944303,34.082619,26.242764,17.816328,0.178565,39.137520
2008-10-21,2.736431,32.706768,25.648979,16.836149,0.164829,37.316097
2008-10-22,2.897346,30.229290,23.990248,15.517214,0.158648,33.699295
2008-10-23,2.938023,32.692081,24.429142,16.086582,0.149720,36.736786
2008-10-24,2.882690,31.291769,22.867229,15.827133,0.151322,36.032215
2008-10-27,2.754378,30.214600,21.944284,15.264966,0.159564,34.492599
2008-10-28,2.988271,34.283360,24.267792,16.648748,0.183601,39.069687
2008-10-29,3.127051,34.763180,23.047943,16.576677,0.189553,38.960094
2008-10-30,3.321166,36.320194,24.280699,16.310013,0.197566,39.168842
2008-10-31,3.217977,36.525822,26.623568,16.093798,0.200542,38.683472
2008-11-03,3.199134,36.080292,26.287954,16.302814,0.193216,38.772209
2008-11-04,3.319670,38.283569,27.217358,16.958664,0.205579,40.442303
2008-11-05,3.089665,36.662937,25.313362,15.913617,0.194819,38.459061
2008-11-06,2.964044,34.327423,24.693762,15.048742,0.174444,36.512356
2008-11-07,2.938321,35.967659,24.364599,15.495591,0.199626,38.816696
2008-11-10,2.867736,36.398525,23.499735,15.351454,0.186806,38.853443
2008-11-11,2.834536,36.006828,23.461016,15.279375,0.178565,38.134323
2008-11-12,2.695457,32.941788,22.312168,14.630727,0.168034,36.181664
2008-11-13,2.884485,37.069309,24.003162,15.315411,0.181770,39.583061
2008-11-14,2.699045,35.893902,22.247623,14.457749,0.164142,38.674976
2008-11-17,2.636235,34.955566,21.150410,13.924416,0.160708,38.517506
2008-11-18,2.689175,36.249496,20.743793,14.236420,0.155443,40.065983
2008-11-19,2.580902,34.871609,18.375101,13.271363,0.142623,38.538506
2008-11-20,2.407427,31.804729,15.089912,12.719906,0.135068,35.961235
2008-11-21,2.469938,34.812355,14.663943,14.279962,0.146057,39.793007
2008-11-24,2.780099,36.693974,17.800674,15.012823,0.155672,41.362492
